CS_number,name,country,latitude,longitude,collector,seq_by,Experiment,N_source,N_concentration,N_treatment,Leaf_Area,Total_roots,PR_length,Number_of_LR,Total_LR,LR_density,LR_length,LR_to_total_roots,LR_to_PR,X2MSO,X3OHP,X4OHB,X3MSO,OH_3_Butenyl,X4MSO,Allyl,X5MSO,Branches,X3_Butenyl,X6MSO,X3MT,X7MSO,X4_Pentenyl,X4MT,X8MSO,I3M,X4MOI3M,Aliphatic,Indolic,C3,C4,C3_ratio,Alk,GSOH,SC,LC,Total_GSL
CS76696,Bela-1,SVK,48.47,18.94,0,Monsanto,F,KNO3,1,KNO3_1,7.338566979,60.71833333,21.522,4,39.19633333,0.182956295,8.825833332,0.586922178,1.748859652,3.11E-17,0.009396747,9.21E-15,0,0.069335223,1.42E-14,1.40E-13,3.79E-18,9.73E-16,0,1.88E-17,9.41E-15,3.09E-16,3.64E-17,0,6.20E-14,0.014671382,0.001122136,0.07873197,0.015793518,0.009396747,0.069335223,0.119351101,0.880648899,1,0.07873197,6.02E-14,0.094525488
CS76697,Bela-2,SVK,48.47,18.94,0,Monsanto,F,KNO3,0.1,KNO3_0.1,5.743783061,64.35633333,49.10166667,2,15.25466667,0.035643989,8.013375,0.195405769,0.276835338,1.92E-17,2.35E-14,2.16E-14,0,5.21E-15,1.72E-14,0.272790685,0,0,0,0,0,2.55E-15,0,0,9.78E-14,0.018962279,0.007343614,0.272790685,0.026305894,0.272790685,3.44E-14,1,1,NA,0.272790685,6.73E-14,0.299096579
CS76697,Bela-2,SVK,48.47,18.94,0,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,5.293431662,61.92533333,50.235,2.333333333,11.69033333,0.032009072,5.010142857,0.108276912,0.160370025,3.67E-17,5.62E-14,1.10E-14,2.17E-15,0,0,0.117629166,0,0,9.40E-16,0.031059376,0,1.43E-15,6.66E-17,0,0.120705985,0.01853483,0.024530022,0.269394526,0.043064852,0.117629166,6.40E-15,1,1,NA,0.117629166,0.151765361,0.312459378
CS76697,Bela-2,SVK,48.47,18.94,0,Monsanto,F,KNO3,1,KNO3_1,4.458793147,36.3545,19.38,3,16.9745,0.151372389,4.766375,0.388287226,0.822955707,3.75E-17,5.20E-14,1.14E-14,2.16E-15,0,7.39E-17,0.509472353,0,0,0.375808504,1.64E-15,0,1.56E-15,7.33E-17,0,3.82E-14,0.079229731,1.29E-14,0.885280857,0.079229731,0.509472353,0.375808504,0.575492341,1,0,0.885280857,4.75E-14,0.964510588
CS76697,Bela-2,SVK,48.47,18.94,0,Monsanto,F,NH4HCO3,1,NH4HCO3_1,7.667249269,51.53833333,31.61433333,3,19.924,0.127670749,5.44425,0.276788281,0.493412804,3.07E-17,0.077473222,1.09E-14,1.99E-15,0,0,1.498260873,0,0,0.028273274,1.72E-15,0.020993462,0.016674553,9.05E-17,0,0.134242393,0.171954215,0.056621368,1.775917776,0.228575583,1.596727557,0.028273274,0.982601071,0.939405148,0,1.62500083,0.150916946,2.004493359
CS76699,Bela-4,SVK,48.47,18.94,0,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,7.059973322,51.82166667,50.32566667,0.333333333,1.496,0.006232627,4.488,0.025806452,0.027972028,3.09E-17,0,1.50E-15,0,1.14E-14,0,0.118092862,0,1.18E-15,0,3.57E-17,0,4.89E-16,0,5.37E-15,0.080964591,0.008798464,0.04643703,0.199057452,0.055235494,0.118092862,4.28E-13,1,1,NA,0.118092862,0.080964591,0.254292946
CS76699,Bela-4,SVK,48.47,18.94,0,Monsanto,F,NH4HCO3,1,NH4HCO3_1,2.157667514,11.07833333,10.88566667,0.333333333,0.192666667,0.032249742,0.578,0.017653167,0.018640351,2.76E-17,0,7.65E-16,0,1.73E-14,0,0,0,1.16E-15,0,6.33E-17,0.026667563,4.18E-16,2.08E-17,5.34E-15,0,2.03E-15,0.011151707,0.026667563,0.011151707,0.026667563,4.32E-13,1,0,NA,0.026667563,0,0.03781927
CS76699,Bela-4,SVK,48.47,18.94,0,Monsanto,F,KNO3,1,KNO3_1,4.85E-13,14.586,14.586,1.82E-13,5.61E-13,0,NA,2.10E-14,0,3.16E-17,0,1.24E-15,0,1.54E-14,0,0,0,1.38E-15,0,3.81E-17,0,3.60E-16,2.79E-18,5.30E-15,0,3.18E-15,0,0,0,8.94E-15,0,3.14E-15,1,8.36E-15,0,0,0
CS76699,Bela-4,SVK,48.47,18.94,0,Monsanto,F,KNO3,0.1,KNO3_0.1,3.760081096,35.39966667,35.39966667,3.333333333,0,0.074356629,3.45E-13,3.30E-14,0,4.01E-17,0,0,7.34E-16,0,0,0,0,0,0,5.43E-18,0,0,1.87E-16,5.33E-15,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
CS76700,IP-Ben-0,ESP,38.37,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,0.1,KNO3_0.1,6.029285956,56.49666667,42.39233333,2.666666667,14.10433333,0.042464197,5.289125,0.134185131,0.224598448,2.94E-17,0,0,1.74E-15,0.160415034,1.39E-14,0,0,1.81E-15,0.255475794,7.09E-18,1.68E-15,0.017823893,2.98E-16,1.12E-14,0,0.123813521,0.029524665,0.433714721,0.153338186,0,0.415890828,0,1,0.385714286,0.415890828,0.017823893,0.587052907
CS76700,IP-Ben-0,ESP,38.37,0,Carlos Alonso-Blanco,Monsanto,F,NH4HCO3,1,NH4HCO3_1,5.588822328,26.146,19.65766667,4.333333333,6.488333333,0.222799987,1.402688889,0.227752434,0.356071267,2.82E-17,0,0,1.45E-15,0.045654698,1.68E-14,0,1.24E-17,2.16E-15,0.186974437,0,2.45E-15,0.035052453,3.05E-16,0.034530157,0.102953304,0.314042169,0.087346472,0.40516505,0.401388642,0,0.267159293,0,0.89621792,0.226461039,0.267159293,0.138005757,0.806553692
CS76700,IP-Ben-0,ESP,38.37,0,Carlos Alonso-Blanco,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,8.125531516,57.87933333,41.72933333,3.333333333,16.15,0.067465489,4.452111111,0.187815387,0.32421086,2.63E-17,0,0,1.49E-15,0.428184017,1.68E-14,0,4.24E-18,2.09E-15,0.491905116,0,1.93E-15,0.024234802,2.10E-16,9.49E-15,0.113608693,0.256103033,0.100082233,1.057932628,0.356185266,0,0.920089133,0,1,0.449578042,0.920089133,0.137843496,1.414117895
CS76700,IP-Ben-0,ESP,38.37,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,1,KNO3_1,4.544943707,33.90933333,15.78733333,2,18.122,0.135201332,9.220611111,0.517953616,1.192745126,3.00E-17,0,0,1.45E-15,1.12E-14,1.72E-14,0,3.36E-18,2.23E-15,0,0,2.20E-15,0,2.67E-16,9.64E-15,0,0.11963671,0.02761956,0,0.14725627,0,0,NA,NA,NA,0,0,0.14725627
CS76701,Berg-1,GER,48.41,8.79,0,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,2.044168883,12.92,12.92,1.77E-12,0,0,NA,0,0,3.62E-17,4.93E-13,5.96E-15,0,3.88E-14,0,5.95E-14,5.39E-18,1.04E-15,2.18E-14,3.56E-17,0,1.36E-15,2.13E-16,5.23E-16,3.28E-14,1.69E-14,4.30E-15,5.20E-13,1.89E-14,2.69E-13,1.29E-13,NA,NA,NA,4.50E-13,3.41E-14,5.12E-13
CS76701,Berg-1,GER,48.41,8.79,0,Monsanto,F,KNO3,0.1,KNO3_0.1,8.865206805,85.1785,30.09,4,55.0885,0.087763565,13.772125,0.353689151,1.208690787,1.88E-17,0,1.20E-15,2.76E-14,5.27E-15,0,0.439027185,4.77E-18,1.57E-15,1.31E-14,1.34E-17,1.90E-14,1.74E-16,0,3.51E-16,1.23E-14,0.047941178,0.024055418,0.439027185,0.071996596,0.439027185,7.06E-14,1,1,NA,0.439027185,1.78E-14,0.511023781
CS76701,Berg-1,GER,48.41,8.79,0,Monsanto,F,KNO3,1,KNO3_1,0,10.557,10.557,1.74E-12,0,0,NA,0,0,3.16E-17,4.94E-13,6.22E-15,0,3.92E-14,0,5.97E-14,3.25E-19,1.17E-15,1.95E-14,3.73E-17,0,1.28E-15,1.77E-16,5.27E-16,3.37E-14,0,4.31E-15,5.29E-13,0,2.85E-13,1.28E-13,NA,NA,NA,4.66E-13,3.53E-14,0
CS76701,Berg-1,GER,48.41,8.79,0,Monsanto,F,NH4HCO3,1,NH4HCO3_1,2.02947279,8.715333333,6.998333333,0.666666667,1.717,0.066467265,2.5755,0.113101904,0.171186441,3.23E-17,4.97E-13,5.80E-15,0,4.00E-14,0,3.35E-14,0,1.04E-15,2.04E-14,4.68E-17,0.043247848,1.21E-15,2.28E-16,2.84E-16,0.027295773,0.010117098,0.027108601,0.070543622,0.037225698,0.043247848,1.27E-13,1,1.61E-13,NA,0.043247848,0.027295773,0.10776932
CS76702,IP-Bes-5,ESP,42.91,0,Carlos Alonso-Blanco,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,3.363241299,45.033,38.148,2,6.885,0.052427388,3.4425,0.152887882,0.180481283,5.28E-17,0,1.02E-14,4.21E-14,0,6.34E-14,3.20E-13,9.41E-18,0,0,0,1.45E-15,1.23E-15,1.01E-16,3.49E-15,0,0.293735635,0.087978789,1.90E-13,0.381714424,1.77E-13,2.35E-14,NA,NA,NA,4.99E-13,0,0.381714424
CS76702,IP-Bes-5,ESP,42.91,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,0.1,KNO3_0.1,3.060707398,28.084,28.084,0,0,8.20E-15,NA,0,0,5.44E-17,5.03E-13,1.26E-14,0,0,3.66E-14,3.23E-13,1.06E-17,0,1.17E-14,0,1.47E-15,1.23E-15,1.45E-16,2.67E-15,0.10264698,0.022091398,3.66E-15,0.10264698,0.022091398,4.02E-13,0,NA,NA,NA,1.27E-14,0.10264698,0.124738378
CS76702,IP-Bes-5,ESP,42.91,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,1,KNO3_1,6.11E-13,2.652,2.652,0,0,0,NA,0,0,0,0,9.98E-15,4.22E-14,0,6.72E-14,3.06E-13,6.70E-18,0,0,0,1.52E-15,1.18E-15,9.96E-17,3.37E-15,0,0,1.15E-14,1.82E-13,0,1.67E-13,2.16E-14,NA,NA,NA,4.91E-13,0,0
CS76706,BI-4,GER,48.4,8.77,0,Monsanto,F,KNO3,1,KNO3_1,7.013682939,38.73166667,37.995,0.666666667,0.736666667,0.093148899,1.105,0.078644888,0.102929533,3.15E-17,1.98E-14,6.35E-15,0,0,7.47E-15,3.25E-13,2.21E-18,3.11E-16,0,0,9.06E-16,3.22E-15,0,7.76E-16,2.51E-14,0,0.004661343,0,0,0,0,1,0,NA,0,0,0
CS76706,BI-4,GER,48.4,8.77,0,Monsanto,F,KNO3,0.1,KNO3_0.1,8.3144098,53.26666667,41.21933333,3.666666667,12.04733333,0.047289251,3.285636364,0.105976771,0.155375283,7.75E-18,0,1.02E-14,0,7.30E-14,4.92E-14,0.525397509,0,7.58E-16,1.31E-13,0,1.52E-15,0.010305874,0,5.76E-15,0,0.033443572,0.009972449,0.535703383,0.043416021,0.525397509,2.87E-13,1,1,NA,0.525397509,0.010305874,0.579119404
CS76706,BI-4,GER,48.4,8.77,0,Monsanto,F,NH4HCO3,1,NH4HCO3_1,3.721052663,17.3825,10.693,1.5,6.6895,0.134710372,1.785,0.381906018,0.631834467,4.86E-17,2.33E-14,6.31E-15,0,0,0,3.13E-13,0,6.62E-16,0,0,5.40E-16,3.07E-15,0,1.06E-15,2.70E-14,0.008827152,0.057978932,8.17E-14,0.066806084,3.19E-13,0,NA,NA,NA,1.26E-13,6.94E-15,0.066806084
CS76706,BI-4,GER,48.4,8.77,0,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,4.105629774,31.535,31.535,0,3.52E-12,0,NA,4.44E-14,1.00E-13,2.77E-17,2.66E-14,6.65E-15,0,0,0,3.27E-13,3.90E-18,4.14E-16,0,0,9.23E-16,3.21E-15,0,8.56E-16,3.12E-14,1.55E-14,0.032268623,1.01E-13,0.032268623,3.44E-13,0,NA,NA,NA,1.35E-13,1.15E-14,0.032268623
CS76711,IP-Bis-0,ESP,42.49,0.54,Xavier Picó,Monsanto,F,KNO3,1,KNO3_1,46.20283425,319.212,68.931,19.33333333,250.281,0.252673747,9.727546153,0.580050215,3.24097584,4.16E-17,4.56E-14,0,3.49E-16,4.56E-14,0,0.322380657,0,0,8.00E-15,2.45E-17,1.73E-15,0.001828934,0,4.22E-17,4.04E-14,0.032784915,0.007797378,0.324209591,0.040582293,0.322380657,9.70E-14,1,1,NA,0.322380657,0.001828934,0.364791884
CS76711,IP-Bis-0,ESP,42.49,0.54,Xavier Picó,Monsanto,F,NH4HCO3,1,NH4HCO3_1,7.752766486,71.502,35.88133333,5.666666667,35.62066667,0.185390858,5.9959,0.51697726,1.078119406,8.88E-18,4.20E-14,0,3.00E-16,4.63E-14,0,2.140938241,0,0,0.046296338,5.24E-17,0.023290668,0.015317474,2.46E-16,0.01375858,0.269169436,0.309218008,0.133854535,2.508770737,0.443072543,2.164228909,0.060054919,0.953704722,0.895643364,0,2.224283828,0.28448691,2.951843281
CS76711,IP-Bis-0,ESP,42.49,0.54,Xavier Picó,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,6.360434475,79.86033333,45.152,4.666666667,34.70833333,0.065003506,7.4375,0.197300606,0.483463572,0,4.56E-14,0,3.03E-16,4.62E-14,0,0.902628216,0,0,0.020879822,4.61E-17,2.09E-15,4.42E-17,1.79E-16,1.63E-16,0.643306496,0.078465797,0.413455414,1.566814534,0.491921211,0.902628216,0.020879822,0.977390752,1,0,0.923508038,0.643306496,2.058735745
CS76711,IP-Bis-0,ESP,42.49,0.54,Xavier Picó,Monsanto,F,KNO3,0.1,KNO3_0.1,7.002961224,80.8945,47.906,3.5,32.9885,0.07655327,9.37975,0.415122351,0.71424226,1.30E-16,0,1.67E-14,3.56E-16,7.51E-14,5.49E-14,0.389458124,0,1.96E-15,3.17E-14,2.45E-17,0,3.24E-15,5.52E-16,1.74E-16,0.065014329,0.061329402,0.038077829,0.454472453,0.099407231,0.389458124,2.55E-13,1,1,NA,0.389458124,0.065014329,0.553879684
CS76712,Bisig-1,ITA,39.48,16.28,0,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,9.613579195,66.91766667,61.84033333,1,5.077333333,0.013824566,5.077333333,0.057982269,0.070191931,4.50E-17,7.22E-15,0,0,0.086916576,9.81E-16,0,0,0,1.823062747,2.38E-15,0.041126963,0.016020387,0,1.30E-15,0.02869323,0.153329037,0.029379993,1.995819904,0.182709031,0.041126963,1.909979323,0.017214632,0.982785368,0.038362092,1.951106287,0.044713617,2.178528934
CS76712,Bisig-1,ITA,39.48,16.28,0,Monsanto,F,KNO3,1,KNO3_1,9.068860519,68.442,51.442,5.666666667,17,0.074471254,3,0.13376137,0.223413762,3.74E-17,0,0,0,0.005109306,1.22E-15,0,0,0,0.379914899,2.55E-15,0.016957611,0.009601972,0,1.38E-15,0,0.01776861,0.001427082,0.411583788,0.019195692,0.016957611,0.385024205,0.028263104,0.971736896,0.009025833,0.401981816,0.009601972,0.43077948
CS76712,Bisig-1,ITA,39.48,16.28,0,Monsanto,F,KNO3,0.1,KNO3_0.1,4.412137621,27.48333333,24.922,0.666666667,2.561333333,0.07104291,3.842,0.150066401,0.27294686,9.32E-18,0,0,2.25E-14,1.46E-15,1.39E-15,3.70E-14,0,0,0.088409395,1.27E-15,0,7.19E-15,2.32E-16,1.61E-15,1.30E-14,0.009665095,0,0.088409395,0.009665095,0,0.088409395,4.22E-15,1,0,0.088409395,0,0.09807449
CS76712,Bisig-1,ITA,39.48,16.28,0,Monsanto,F,NH4HCO3,1,NH4HCO3_1,2.758943817,21.811,14.67666667,2.333333333,7.134333333,0.118623078,3.65245,0.239160033,0.372988492,2.55E-17,1.41E-14,0,0,4.74E-14,8.91E-16,0,0,0,0.038155269,0.045888268,3.35E-15,0,0,1.46E-15,0.023885018,0.031902523,0.016748703,0.107928555,0.048651226,0,0.038155269,2.00E-14,1,6.78E-15,0.038155269,0.069773285,0.156579781
CS76713,Bivio-1,ITA,39.13,16.17,0,Monsanto,F,KNO3,1,KNO3_1,9.001317438,116.586,66.98566667,10.33333333,49.60033333,0.146585761,4.812491228,0.340203864,0.704053648,2.92E-17,0,8.13E-15,8.16E-16,7.54E-15,0,2.84E-13,0,0,0.120458851,1.91E-18,1.75E-15,0.011286098,3.03E-16,0.113554305,3.32E-14,0.017176491,0.006691262,0.245299253,0.023867753,2.37E-13,0.234013156,4.56E-14,0.378681229,3.93E-15,0.234013156,0.011286098,0.269167006
CS76713,Bivio-1,ITA,39.13,16.17,0,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,5.615959408,62.1265,57.732,1,4.3945,0.016932507,4.3945,0.064770734,0.074409902,2.94E-17,0,8.44E-15,9.32E-16,6.02E-15,0,2.96E-13,0,0,0.159360354,2.92E-17,2.07E-15,1.06E-15,2.77E-16,0.135796961,0.037536779,0.032940397,0.079736661,0.332694095,0.112677059,2.55E-13,0.295157315,4.55E-14,0.540139744,5.55E-15,0.295157315,0.037536779,0.445371153
CS76713,Bivio-1,ITA,39.13,16.17,0,Monsanto,F,NH4HCO3,1,NH4HCO3_1,2.457336171,11.5175,9.4265,1.5,2.091,0.111831805,1.394,0.118840579,0.155893536,2.32E-17,0,8.91E-15,8.66E-16,0.077203447,0,2.97E-13,0,0,0,3.07E-17,2.27E-15,1.04E-15,3.30E-16,0.320377025,3.61E-14,0.052321422,0.034972775,0.397580472,0.087294196,2.51E-13,0.397580472,4.58E-14,0.192028986,1,0.397580472,5.15E-14,0.484874668
CS76713,Bivio-1,ITA,39.13,16.17,0,Monsanto,F,KNO3,0.1,KNO3_0.1,2.664212803,52.649,36.0655,1.5,16.5835,0.046973935,8.49575,0.208170749,0.319095181,3.93E-17,5.35E-14,7.30E-15,9.17E-16,0,0,1.45E-13,1.08E-17,2.50E-15,0,2.68E-17,0,0,8.89E-17,0.110864317,5.98E-14,0.012550572,0.01119568,0.110864317,0.023746252,7.79E-14,0.110864317,4.15E-14,1.97E-14,NA,0.110864317,6.74E-14,0.134610569
CS76714,IP-Boa-0,ESP,40.4,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,1,KNO3_1,14.96730176,148.699,85.238,8.5,63.461,0.09199632,7.466,0.289357414,0.686844526,3.80E-17,0,2.50E-15,3.55E-16,0,5.25E-16,0.295539175,1.23E-17,2.46E-15,2.18E-14,4.85E-18,8.44E-16,0.003342779,0,8.69E-16,8.90E-15,0.015308055,0.003205319,0.298881955,0.018513374,0.295539175,1.92E-14,1,1,NA,0.295539175,0.003342779,0.317395328
CS76714,IP-Boa-0,ESP,40.4,0,Carlos Alonso-Blanco,Monsanto,F,NH4HCO3,1,NH4HCO3_1,9.081673627,80.801,72.233,4,8.568,0.055376352,2.142,0.106038292,0.118616145,4.23E-18,0.338888337,3.34E-15,2.08E-16,2.09E-14,0,1.729240647,1.78E-17,2.49E-15,2.37E-14,2.91E-17,0,0.035387866,0,0.040902163,0.396708148,0.146691002,0.091548034,2.541127161,0.238239036,2.068128984,0.040902163,0.980606184,0.819921816,NA,2.109031147,0.432096014,2.779366198
CS76714,IP-Boa-0,ESP,40.4,0,Carlos Alonso-Blanco,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,9.503663957,57.919,57.919,2.34E-13,2.77E-12,0,NA,2.21E-14,7.65E-14,3.77E-17,0,2.47E-15,1.26E-16,0,2.20E-16,0.13591696,1.11E-17,2.40E-15,2.35E-14,2.50E-17,8.79E-16,1.04E-15,0,1.07E-15,0.089428392,0.032400048,0.046488569,0.225345352,0.078888617,0.13591696,1.92E-14,1,1,NA,0.13591696,0.089428392,0.304233969
CS76714,IP-Boa-0,ESP,40.4,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,0.1,KNO3_0.1,4.081214691,34.748,27.897,1.5,6.851,0.099252299,4.567333333,0.237758112,0.453318335,4.15E-17,4.17E-14,0,0,5.92E-15,2.66E-15,0,1.16E-17,5.84E-16,1.93E-14,1.92E-17,3.29E-15,0,0,1.16E-15,0.089085481,0.02692281,0.008068854,0.089085481,0.034991665,1.29E-13,3.52E-14,NA,NA,NA,1.92E-13,0.089085481,0.124077146
CS76715,Bön 1,SWE,62.8794,18.4473,Alison Anastasio,GMI,F,NH4HCO3,1,NH4HCO3_1,3.163041811,28.781,28.26533333,1,0.515666667,0.038197097,0.515666667,0.018597997,0.01969697,2.22E-17,4.86E-14,0,6.69E-16,6.85E-16,2.19E-16,0,0,1.11E-15,4.61E-15,2.41E-17,1.31E-14,0,1.85E-17,1.12E-15,0.081296817,0,0.030182255,0.081296817,0.030182255,2.34E-14,0,NA,NA,NA,4.88E-15,0.081296817,0.111479071
CS76715,Bön 1,SWE,62.8794,18.4473,Alison Anastasio,GMI,F,KNO3,0.1,KNO3_0.1,3.933556848,40.664,40.32966667,0.333333333,0.334333333,0.012363079,1.003,0.01195542,0.012400168,3.90E-17,1.20E-14,0,6.60E-16,0,4.38E-15,0,0,5.38E-16,5.38E-15,2.38E-17,2.31E-14,0,0,2.58E-15,2.82E-14,0,1.08E-14,0,0,0,0,NA,NA,NA,0,2.31E-14,0
CS76715,Bön 1,SWE,62.8794,18.4473,Alison Anastasio,GMI,F,KNO3,1,KNO3_1,7.561902067,52.445,50.47866667,1.333333333,1.966333333,0.0306732,1.47475,0.039830119,0.045235302,3.20E-17,4.51E-14,0,7.36E-16,0,0,8.96E-15,0,1.11E-15,1.90E-15,0,1.39E-14,0,0,1.02E-15,0.027075679,0.018009277,0.002591989,0.027075679,0.020601266,3.99E-14,0,NA,NA,NA,1.78E-14,0.027075679,0.047676945
CS76715,Bön 1,SWE,62.8794,18.4473,Alison Anastasio,GMI,F,NH4HCO3,0.1,NH4HCO3_0.1,1.049985273,36.686,36.686,1.60E-12,3.79E-12,1.73E-14,NA,0,0,2.98E-17,4.74E-14,4.07E-16,7.06E-16,0,1.58E-17,2.95E-14,0,7.44E-16,4.57E-15,1.96E-17,0.263627254,0,0,1.04E-15,0.421022506,1.80E-16,0.081594162,0.68464976,0.081594162,0.263627254,0,1,3.26E-14,NA,0.263627254,0.421022506,0.766243922
CS76717,IP-Bor-0,ESP,42.49,0,Carlos Alonso-Blanco,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,3.419548309,31.297,27.931,1.5,3.366,0.07274138,2.244,0.1230578,0.163231657,4.22E-17,0,0,1.42E-15,1.51E-14,2.18E-15,0,0,1.03E-15,1.02E-16,2.02E-17,1.63E-17,1.57E-15,1.34E-16,0.200077044,0.055178601,0.078121593,0.062702277,0.255255645,0.14082387,0,0.200077044,3.75E-15,0,NA,0.200077044,0.055178601,0.396079515
CS76717,IP-Bor-0,ESP,42.49,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,0.1,KNO3_0.1,3.579675369,30.8635,23.7915,1,7.072,0.033709759,7.072,0.161428017,0.238395415,9.17E-19,0,0,0,0,0,0,7.60E-18,0,0,2.45E-17,0,0,0,2.16E-15,0,0.031999623,0,0,0.031999623,0,0,NA,NA,NA,0,0,0.031999623
CS76717,IP-Bor-0,ESP,42.49,0,Carlos Alonso-Blanco,Monsanto,F,KNO3,1,KNO3_1,4.124681934,9.894,9.894,0,5.90E-12,1.38E-14,NA,0,0,4.06E-17,0,0,1.46E-15,1.72E-14,2.38E-15,0,0,1.31E-15,0,8.21E-19,3.83E-16,1.60E-15,1.39E-16,0,2.91E-14,7.67E-15,0,8.82E-14,0,0,1.47E-14,NA,NA,NA,3.07E-14,9.17E-15,0
CS76717,IP-Bor-0,ESP,42.49,0,Carlos Alonso-Blanco,Monsanto,F,NH4HCO3,1,NH4HCO3_1,1.379694006,3.9355,3.9355,0,4.95E-12,1.20E-14,NA,0,0,3.60E-17,0,0,1.41E-15,8.96E-15,2.28E-15,0,0,0,1.25E-15,4.14E-17,4.00E-16,1.63E-15,1.56E-16,0.115918203,2.81E-14,0.047433854,0.022134291,0.115918203,0.069568145,0,0.115918203,4.14E-15,0,NA,0.115918203,8.16E-15,0.185486347
CS76718,Borky1,CZE,49.403,16.232,Marie-Theres Hauser,Monsanto,F,KNO3,0.1,KNO3_0.1,3.194821117,34.3485,34.3485,2.23E-12,0,0,NA,0,0,2.59E-17,1.74E-13,0,0,1.10E-14,0,0,1.38E-17,1.03E-15,0,0,5.29E-14,0,0,0,0,0,2.76E-14,0,0,0,0,NA,NA,NA,0,0,0
CS76718,Borky1,CZE,49.403,16.232,Marie-Theres Hauser,Monsanto,F,KNO3,1,KNO3_1,2.82697201,21.131,15.827,1,5.304,0.063183168,5.304,0.251005632,0.335123523,4.01E-17,1.177022412,4.84E-15,1.26E-15,0,0,0,1.29E-17,5.67E-17,0,0,0,1.87E-16,9.40E-18,1.91E-15,0,0.093407828,5.97E-15,1.177022412,0.093407828,1.177022412,1.17E-14,1,0,NA,1.177022412,0,1.27043024
CS76718,Borky1,CZE,49.403,16.232,Marie-Theres Hauser,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,3.704380309,47.26,47.26,1.30E-13,0,0,NA,0,0,2.56E-17,0,5.01E-15,1.43E-15,0,0,0,1.50E-17,0,4.69E-16,1.37E-17,0,0,0,1.32E-15,0,2.32E-15,0.228326689,0,0.228326689,0,6.97E-15,NA,NA,NA,0,0,0.228326689
CS76718,Borky1,CZE,49.403,16.232,Marie-Theres Hauser,Monsanto,F,NH4HCO3,1,NH4HCO3_1,3.260508485,16.439,11.407,3,5.032,0.236135049,1.3804,0.245780079,0.381325486,3.67E-17,0.544915053,6.02E-15,1.15E-15,7.92E-16,0,1.29E-14,1.97E-17,0,1.61E-15,4.77E-17,0,2.11E-16,3.74E-17,1.08E-16,0.039681958,0.008054468,0.039831874,0.584597011,0.047886341,0.544915053,9.82E-15,1,0,NA,0.544915053,0.039681958,0.632483352
CS76719,IP-Bos-0,ESP,42.78,0.69,Xavier Picó,Monsanto,F,KNO3,1,KNO3_1,3.708916105,22.46266667,15.47,3.666666667,6.992666667,0.172908049,2.593444445,0.247319833,0.396852897,3.70E-17,0,1.35E-14,0,0,1.17E-14,2.25E-13,5.27E-18,1.10E-15,1.21E-15,3.02E-18,2.84E-15,8.59E-16,4.99E-16,4.70E-15,1.49E-14,2.15E-14,0.038742764,2.60E-13,0.038742764,2.75E-13,0,NA,NA,NA,2.51E-13,1.74E-14,0.038742764
CS76719,IP-Bos-0,ESP,42.78,0.69,Xavier Picó,Monsanto,F,KNO3,0.1,KNO3_0.1,10.96330331,96.118,47.2685,7.5,48.8495,0.134350281,6.749653846,0.459820776,0.891560209,2.31E-17,0,1.24E-14,6.51E-17,0.035366776,0,1.92E-13,9.67E-18,2.67E-17,0.553566927,4.43E-17,0,0.035558987,0,5.72E-15,2.14E-15,0.073808924,0.018245475,0.62449269,0.092054399,2.18E-13,0.588933703,0,1,0.060052219,0.588933703,0.035558987,0.716547089
CS76719,IP-Bos-0,ESP,42.78,0.69,Xavier Picó,Monsanto,F,NH4HCO3,0.1,NH4HCO3_0.1,3.575053107,36.57266667,34.60633333,0.666666667,1.966333333,0.027655632,2.9495,0.065533522,0.081570287,3.67E-17,0,1.31E-14,0,0,1.11E-14,2.27E-13,6.92E-18,9.96E-16,4.12E-15,2.79E-17,2.94E-15,6.36E-16,4.71E-16,0.088229839,1.69E-14,2.16E-14,0.058675636,0.088229839,0.058675636,2.80E-13,0.088229839,0,0,NA,0.088229839,1.90E-14,0.146905475
